Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,latam,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese,spanish
FLV3 Skill Magazine,items,Food,,,"Farm Life Skill Magazine",,"Farm Life Zeitschrift",
farmLifeApplesandCreamDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Cast Iron Skillet with a Gas Oven. Some tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nDu benötigst die Gusseisenpfanne für den Gasofen. Einige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
farmLifeAvocadoSpinachSaladDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse a Chopping Board. Some tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze das Schneidebrett. Einige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
farmLifeBBQElkJerkyDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Smoker Mat on a Cold Smoker. Some tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze die Räuchermatte im Kalträucherofen. Einige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
farmLifeBBQPorkRibsDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Tongs on a Wood Grill. Some tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze die Grillzange für den Holzkohlegrill. Einige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
farmLifeBakingSheetDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Anvil on a Forge. The Baking Sheet is a tool used in the Gas Oven for crafting.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze den Amboss in der Schmiede. Das Backpapier wird im Gasofen benötigt.",
farmLifeBananaDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nSome tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nEinige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
farmLifeBanannaBreadDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Pyrex Bakeware on a Gas Oven. Some tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze die Auflaufform im Gasofen. Einige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
farmLifeBarleyMaltDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Drying Pan on a Brew Cooker. Malt is an essential ingredient for brewing beer and spirits.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze das Trockenblech auf dem Hockerkocher. Malz ist ein wichtiger Bestandteil für die Herstellung von Bier und Spirituosen.",
farmLifeBechamelDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Cooking Pot on a Gas Oven. Some tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze den Kochtopf auf dem Gasofen. Einige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
farmLifeBeefTacoDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Cast Iron Skillet with a Gas Oven. Some tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nDu benötigst die Gusseisenpfanne für den Gasofen. Einige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
farmLifeBeetDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nSome tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nEinige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
farmLifeBeetDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nSome tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nEinige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
farmLifeBitterHopsDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nSome tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nEinige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
farmLifeBlackBeanDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nSome tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nEinige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
farmLifeBlackPepperDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nAdds necessary flavor to many recipes.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nFür die nötige Würze in vielen Gerichten.",
farmLifeBlackPepperCornDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUsed for cooking. Can be scrapped into Black Pepper.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nWird zum kochen benötigt. Kann zu schwarzem Pfeffer verarbeitet werden.",
farmLifeBlackPepperTinDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nScrap me into Black Pepper.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nVerarbeite mich zu schwarzem Pfeffer.",
farmLifeBlueberryIceCreamDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Ice Cream Bowl on a Kitchnaid. Some tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze den Eiscrememacher der Küchenmaschine. Einige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
farmLifeBoiledEggNoodlesDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Cooking Pot with a Gas Oven. An ingredient used for crafting yummy meals or drinks.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze den Kochtopf auf dem Gasofen. Eine Zutat, die zum Zubereiten von leckeren Mahlzeiten oder Getränken verwendet wird.",
farmLifeChickenWingDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nSome tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nEinige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
farmLifeChoppedRomaineDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Damascus Knife on a Chopping Board. Some tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze das Damastmesser auf dem Schneidebrett. Einige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
farmLifeChoppedWalnutsDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Food Processor on a Kitchnaid. Some tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze die Raspelscheiben mit der Küchenmaschine. Einige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
farmLifeCilantroDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nSome tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nEinige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
farmLifeCinnamonBarkDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nAn ingredient used for crafting yummy meals or drinks.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nEine Zutat, die zum Zubereiten von leckeren Mahlzeiten oder Getränken verwendet wird.",
farmLifeClayPotDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Forge crucible with a Forge. The Clay Pot is a tool used in the Fermentor Bench for crafting.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze den Schmelztiegel in der Schmiede. Der Lehmtopf wird in der Fermentierstation benötigt.",
farmLifeCoconutDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nSome tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nEinige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
farmLifeCoconutIceCreamDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Ice Cream Bowl on a Kitchnaid. Some tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze den Eiscrememacher der Küchenmaschine. Einige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
Coffee Elk Jerky,,item,Food,newKey,Coffee Elk Jerky,,Elch Trockenfleisch mit Kaffeegescmack.,
farmLifeCoffeeElkJerkyDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Smoker Mat on a Cold Smoker. Some tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze die Räuchermatte im Kalträucherofen. Einige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
farmLifeCookedBaconDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Cast Iron Skillet with a Gas Oven. Some tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nDu benötigst die Gusseisenpfanne für den Gasofen. Einige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
farmLifeCookedHamDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Pyrex Bakeware on a Gas Oven. An ingredient used for crafting yummy meals or drinks.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze die Auflaufform im Gasofen. Eine Zutat, die zum Zubereiten von leckeren Mahlzeiten oder Getränken verwendet wird.",
farmLifeCookedKidneyBeanDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Cooking Pot on a Gas Oven. Some tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze den Kochtopf auf dem Gasofen. Einige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
farmLifeCookedPintoBeanDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Cooking Pot on a Gas Oven. Some tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze den Kochtopf auf dem Gasofen. Einige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
farmLifeCookingVinegarDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nAn ingredient used for crafting yummy meals or drinks.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nEine Zutat, die zum Zubereiten von leckeren Mahlzeiten oder Getränken verwendet wird.",
farmLifeCornHuskDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUsed in the preparation of several different kinds of food. Can be dried and used for recipes like Tamales.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nWird bei der Zubereitung verschiedener Speisen verwendet. Kann getrocknet und für Rezepte wie Tamales verwendet werden.",
farmLifeCountryBoyBreakfastDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse a Chopping Board. Some tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze das Schneidebrett. Einige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
farmLifeCrunchyCeleryDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nSome tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nEinige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
farmLifeCrushedTomatoDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Veggie Attachment on a Kitchnaid. Some tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze die Gemüseraspel mit der Küchenmaschine. Einige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
farmLifeCucumberDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nSome tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nEinige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
farmLifeCuminDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nSome tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nEinige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
farmLifeBoiledLinguiniDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Cooking Pot on a Gas Oven. Some tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze den Kochtopf auf dem Gasofen. Einige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
farmLifeBoiledPenneDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Cooking Pot on a Gas Oven. Some tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze den Kochtopf auf dem Gasofen. Einige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
farmLifeBoiledRigatoniDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nSome tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nEinige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
farmLifeBoiledSpaghettiDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Cooking Pot on a Gas Oven. Some tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze den Kochtopf auf dem Gasofen. Einige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
farmLifeBoilerDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Anvil on a Forge. The Boiler is a tool used in the Brew Cooker for crafting.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze den Amboss an der Schmiede. Der Einkocher wird für den Hockerkocher benötigt.",
farmLifeBologneseDishDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Cooking Pot on a Gas Oven. Some tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze den Kochtopf auf dem Gasofen. Einige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
farmLifeBourbonDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Mixing Cask on a Brew Station. Libations will get you going but please use responsibly. Death can occur from overuse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nDu brauchst das Mischfass für die Braustation. Alkohol macht dich munter, aber bitte genieße ihn verantwortungsbewusst. Übermäßiger Konsum kann zum Tod führen.",
farmLifeBourbonMashDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Masher on a Brew Cooker. An ingredient used for crafting yummy meals or drinks.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nDu benötigsdt den Stampfer für den Hockerkocher. Eine Zutat, die zum Zubereiten von leckeren Mahlzeiten oder Getränken verwendet wird.",
farmLifeBowlofRiceDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Cooking Pot on a Gas Oven. Some tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze den Kochtopf auf dem Gasofen. Einige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
farmLifeBrazilianGrilledPineappleDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Turkey Rack on a Cold Smoker. Some tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nDu benötigst den Truthahnhalter für den Kalträucherofen. Einige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
farmLifeBreadDoughDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Dough Hook on a Kitchnaid. An ingredient used for crafting yummy meals or drinks.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nDu brauchst den Knethaken für die Küchenmaschine. Eine Zutat, die zum Zubereiten von leckeren Mahlzeiten oder Getränken verwendet wird.",
farmLifeBrinedCoffeeElkDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Mixing Bowl on a Kitchnaid. An ingredient used for crafting yummy meals or drinks.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze die Rührschüssel mit der Küchenmaschine. Eine Zutat, die zum Zubereiten von leckeren Mahlzeiten oder Getränken verwendet wird.",
farmLifeBrinedSpicyElkDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Mixing Bowl on a Kitchnaid. An ingredient used for crafting yummy meals or drinks.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze die Rührschüssel mit der Küchenmaschine. Eine Zutat, die zum Zubereiten von leckeren Mahlzeiten oder Getränken verwendet wird.",
farmLifeBrineyWaterDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nAn ingredient used for crafting yummy meals or drinks.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nEine Zutat, die zum Zubereiten von leckeren Mahlzeiten oder Getränken verwendet wird.",
farmLifeBroccoliDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nSome tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nEinige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
farmLifeBrusselsSproutsDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nSome tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nEinige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
Bulleeet Mash,,item,Food,newKey,Bulleeet Mash,,Bulleeet Mash,
farmLifeBulleeetMashDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Masher on a Brew Cooker. An ingredient used for crafting yummy meals or drinks.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nDu benötigsdt den Stampfer für den Hockerkocher. Eine Zutat, die zum Zubereiten von leckeren Mahlzeiten oder Getränken verwendet wird.",
farmLifeBurgerBasketDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse a Chopping Board. Some tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze das Schneidebrett. Einige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
farmLifeButterDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nWhere’s my butter churner!",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nWo ist mein Butterfass?",
farmLifeButteryDelmonicoDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Tongs on a Wood Grill. Some tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze die Grillzange für den Holzkohlegrill. Einige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
farmLifeCabbageDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nSome tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nEinige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
farmLifeCannedOlivesDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nYou really made these?",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nHast du die wirklich gemacht?",
farmLifeCarrotDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nSome tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nEinige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
farmLifeCastIronSkilletDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Forge crucible with a Forge. The Cast Iron Skillet is a tool used in the Gas Oven for crafting.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze den Schmelztiegel in der Schmiede. Die Gusseisenpfanne wird im Gasofen beötigt.",
farmLifeCeleryDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nSome tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nEinige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
farmLifeCeramicDutchOvenDesc,,item,Food,newKey,"Type: Advanced Farming(Tool and Die Set required to craft.)Glass/Clay\nUnlocks:Linda's Launcher\n\nThe Ceramic Dutch Oven is a tool used in the Wood Grill for crafting.",,"Typ: Fortgeschrittene Landwirtschaft (Werkzeug und Formensatz werden zum herstellen benötigt.)Glas/Lehm\nUnlocks:Linda's Launcher\n\nDer beschichtete Dutch Oven wird im Holzgrill gebraucht.",
farmLifeAirVatDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse a Workbench. The Air Vat is a tool used in the Fermentor Bench for aging flour.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nHerstellung in der Werkbank. Der Luftbehälter wird in der Fermentierstation zum reifen von Mehl benötigt.",
farmLifeCherryDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nSome tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nEinige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
farmLifeCherryIceCreamDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Ice Cream Bowl on a Kitchnaid. Some tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze den Eiscrememacher der Küchenmaschine. Einige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
farmLifeCherryPieDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Pyrex Bakeware on a Gas Oven. Some tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze die Auflaufform im Gasofen. Einige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
farmLifeCherryWoodPlankDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nThese Cherry Wood Planks are used in crafting, can be turned into Wood Ash, or shredded into wood chips for grilling and smoking.",,"Typ: Farm Life-Lebensmittel\nFreigeschaltet durch: Farm Life\n\nDiese Kirschholzplanken werden zum Basteln verwendet, können zu Holzasche verarbeitet oder zu Holzspänen zerkleinert werden, die zum Grillen und Räuchern verwendet werden können.",
farmLifeCherryWoodchipsDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\n An ingredient used for crafting yummy meals or drinks.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\n Eine Zutat, die zum Zubereiten von leckeren Mahlzeiten oder Getränken verwendet wird.",
farmLifeChickenBreastDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nSome tastey morsels that will definitely keep you going against the Zombie Apocalypse.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nEinige schmackhafte Häppchen, die dir im Kampf gegen die Zombie-Apokalypse helfen.",
farmLifeChickenStockDesc,,item,Food,newKey,"Type: Farm Life Food Item\nUnlocked by: Farm Life\n\nUse the Cooking Pot with a Gas Oven. An ingredient used for crafting yummy meals or drinks.",,"Typ: Farm Life Lebensmittel\nFreischalten durch: Farm Life\n\nBenutze den Kochtopf auf dem Gasofen. Eine Zutat, die zum Zubereiten von leckeren Mahlzeiten oder Getränken verwendet wird.",
